peak-scientific,e054627bc6b1f1d8cb812cce42a9f4c1	Peak Scientific	peakscientific	null	0
pentalum-technologies,e054627bc6b1f1d8cb812cce42b03a34	Pentalum Technologies	pentalum_spida	2009	9500000
peopletowels,e054627bc6b1f1d8cb812cce42b2c5ce	PeopleTowels	PeopleTowels	null	0
phagenesis,e054627bc6b1f1d8cb812cce42bd9813	Phagenesis	phagenesis	2007	9000000
phalanx-biotech,e054627bc6b1f1d8cb812cce42bd9df8	Phalanx Biotech	OneArray	null	0
pharmacadence-analytical-services,e054627bc6b1f1d8cb812cce42bdd065	PharmaCadence Analytical Services	PharmaCadence	2008	0
picarro,e054627bc6b1f1d8cb812cce42c7c2cd	Picarro	Picarro	null	0
pietzo,e054627bc6b1f1d8cb812cce42cc156b	Pietzo	pietzo	null	0
pinemark,e054627bc6b1f1d8cb812cce42ce8d7d	PineMark	pinemark	2009	0
plentyways,e054627bc6b1f1d8cb812cce42e36b52	PlentyWays	plentyways	2009	0
pneumacare-2,e054627bc6b1f1d8cb812cce42e7ccba	PneumaCare 	PneumaCare	2009	2448000
podponics,e054627bc6b1f1d8cb812cce42e97223	PodPonics	podponics	null	725000
polo,e054627bc6b1f1d8cb812cce42ee282b	polo	bkprettyboyp	1986	0
practically-green,e054627bc6b1f1d8cb812cce42fc4cb4	Practically Green	practicallygrn	null	1750000
premier-solar,5885c8f942b2d53de0f9ff90e1007940	Premier Solar	premiersolar	2004	0
prenova,5885c8f942b2d53de0f9ff90e100e34d	Prenova	Prenova	2002	15650000
principle-power,5885c8f942b2d53de0f9ff90e109da01	Principle Power	principlepower	2007	2300000
proteus-biomedical,5885c8f942b2d53de0f9ff90e11daa75	Proteus Biomedical	proteusbiomed	null	25449979
psomasfmg,5885c8f942b2d53de0f9ff90e1228243	PsomasFMG	psomasfmg	2009	0
pure-watercraft,5885c8f942b2d53de0f9ff90e1296447	Pure Watercraft	PureWC	null	0
pvpower,5885c8f942b2d53de0f9ff90e12c884b	PVPower	pvpower_com	2009	1009000
qliance,5885c8f942b2d53de0f9ff90e13178d9	Qliance Medical Management	qliance	2006	6000000
quadroi,5885c8f942b2d53de0f9ff90e1351196	QuadROI	QuadROI	2011	160000
qualysense,5885c8f942b2d53de0f9ff90e136b71b	QualySense	QualySense	2010	850000
quelle,5885c8f942b2d53de0f9ff90e139ce0f	Quelle Energie	QuelleEnergie	2008	500000
quench,5885c8f942b2d53de0f9ff90e139d03e	Quench	quenchwater	null	69000000
rapid-micro-biosystems,5885c8f942b2d53de0f9ff90e14f6931	Rapid Micro Biosystems	rapidmicrobio	2006	27800000
recurve,5885c8f942b2d53de0f9ff90e162de80	Recurve	recurveus	2005	14000000
recyclebank,5885c8f942b2d53de0f9ff90e162e8cb	Recyclebank	RecycleBank	2004	85100000
recyclematch,5885c8f942b2d53de0f9ff90e16306d0	RecycleMatch	RecycleMatch	2009	620000
refactored-materials,5885c8f942b2d53de0f9ff90e16c10cf	Refactored Materials	refactoredmat	2009	0
reflectia,5885c8f942b2d53de0f9ff90e16cf427	Reflectia	_reflectia	2008	0
regen,5885c8f942b2d53de0f9ff90e16e3e6c	Regen	RegenLiving	2008	1602500
relayrides,5885c8f942b2d53de0f9ff90e170e0cc	RelayRides	relayrides	2008	12950000
renewable-energy-systems-uk,5885c8f942b2d53de0f9ff90e1758699	Renewable Energy Systems UK	solargreendeal	null	0
renova-energy-corp,5885c8f942b2d53de0f9ff90e175c39c	Renova Energy Corp.	renovaenergy	2007	0
reward-ride,5885c8f942b2d53de0f9ff90e1885b3c	Reward Ride	rewardride	2011	0
rnrounds,5885c8f942b2d53de0f9ff90e1960b91	RNRounds	nursesnetwork	2010	0
rock-it-oil,5885c8f942b2d53de0f9ff90e1996333	Rock-it Oil	RockitOil	null	0
rockethome,5885c8f942b2d53de0f9ff90e19ab478	ROCKETHOME	ROCKETHOME	2010	0
roxolar,5885c8f942b2d53de0f9ff90e1a4bdbe	Roxolar	roxolar	2009	0
runnr-me,5885c8f942b2d53de0f9ff90e1a9f9fe	Runnr.me	runnrme	2012	0
rve-sol-solucoes-de-energia-rural,5885c8f942b2d53de0f9ff90e1abbdc3	RVE.SOL - Solucoes de Energia Rural	rvesol	2010	337000
sanovas,5885c8f942b2d53de0f9ff90e1bdf336	Sanovas	sanovasinc	2010	350000
saurya-enertech,5885c8f942b2d53de0f9ff90e1c1f116	Saurya EnerTech	sauryaenertech	2008	0
scienergy,5885c8f942b2d53de0f9ff90e1ccaf60	SCIenergy	SCIenergy	null	17575424
se7li-com,5885c8f942b2d53de0f9ff90e1d4e9e4	se7li.com	se7licom	2007	0
sea-for-life,5885c8f942b2d53de0f9ff90e1d4fe5d	Sea For Life	SeaForLife	2007	0
sekhar-research-innovations,5885c8f942b2d53de0f9ff90e1e0e9d6	Sekhar Research Innovations	srielastomers	null	0
sellan-energy-management,5885c8f942b2d53de0f9ff90e1e28a49	Sellan energy management	sellanenergy	2008	0
semaconnect,5885c8f942b2d53de0f9ff90e1e3a260	SemaConnect	Sema_Connect	2008	0
semprus-biosciences,5885c8f942b2d53de0f9ff90e1e54a1b	Semprus BioSciences	SemprusBio	2006	27000000
seqcentral,5885c8f942b2d53de0f9ff90e1efa293	SeqCentral	seqcentral	2010	0
shiply,08ea75d0b39da8eeca1e9129c7026f05	Shiply	Shiply	2008	0
simple-energy,08ea75d0b39da8eeca1e9129c719ee63	Simple Energy	simpleenergy	2011	900000
skin-scan,08ea75d0b39da8eeca1e9129c728fb07	Skin Scan	skinscan	2010	50000
skipso,08ea75d0b39da8eeca1e9129c7297eeb	Skipso	Skipso	2008	0
skyfuel,08ea75d0b39da8eeca1e9129c72c5e56	SkyFuel	skyfuelsolar	2007	17000000
slideonline-com,08ea75d0b39da8eeca1e9129c730c56f	Slideonline.com	slideonline	2012	0
smart-energy-news,08ea75d0b39da8eeca1e9129c7352511	Smart Energy News	SmartEnergyNews	2009	0
smart-office-energy-solutions,08ea75d0b39da8eeca1e9129c735ad35	Smart Office Energy Solutions	SmartOES	2009	400000
smartplanet,08ea75d0b39da8eeca1e9129c738ee97	SmartPlanet	smartplanet	1999	0
social-solar,08ea75d0b39da8eeca1e9129c74a15fd	Social Solar	SocialSolar	null	0
soilqualitylab,08ea75d0b39da8eeca1e9129c7572c3a	SoilQualityLab	SQL_ag	2009	0
solaire-generation,08ea75d0b39da8eeca1e9129c757c5cb	Solaire Generation	solairegen	2009	35000
solar-euromed,08ea75d0b39da8eeca1e9129c758464e	Solar Euromed	solareuromed	2007	0
solaredge,08ea75d0b39da8eeca1e9129c75904be	SolarEdge	SolarEdgePV	2006	85000000
solarover,08ea75d0b39da8eeca1e9129c7595b00	SolaRover	SolaRover	2008	0
solectria-renewables,08ea75d0b39da8eeca1e9129c759d767	Solectria Renewables	SolectriaRen	null	2100000
solfocus,08ea75d0b39da8eeca1e9129c75a4c1a	SolFocus	SolFocusCPV	2005	193200000
solmentum-2,08ea75d0b39da8eeca1e9129c75b7119	Solmentum	Solmentum	2009	325000
sopogy,08ea75d0b39da8eeca1e9129c763d131	Sopogy	sopogy	2002	0
southwest-windpower,08ea75d0b39da8eeca1e9129c76940b8	Southwest Windpower	swwindpower	1987	10000000
sphere-fluidics-limited,08ea75d0b39da8eeca1e9129c7743eea	Sphere Fluidics Limited	SphereFluidics	2010	0
srectrade,08ea75d0b39da8eeca1e9129c787e69d	SRECTrade	srectrade	2007	0
ssi-racing-llc,08ea75d0b39da8eeca1e9129c788b76d	SSI-Racing LLC	SSIRacingDotCom	2005	0
std-risk-calculator,08ea75d0b39da8eeca1e9129c794c1b0	STD Risk Calculator	STDRisk	2012	0
stemgent,08ea75d0b39da8eeca1e9129c79701f1	Stemgent	Stemgent	null	29180000
stiefel,08ea75d0b39da8eeca1e9129c799af39	Stiefel	stiefelagskco	1847	0
sunflower-solutions,08ea75d0b39da8eeca1e9129c7b3f75e	Sunflower Solutions	SunflwrSolutns	2009	0
sungevity,08ea75d0b39da8eeca1e9129c7b42d9f	Sungevity	sungevity	2008	35500000
sunny-britain,08ea75d0b39da8eeca1e9129c7b49459	Sunny Britain	sunnybritain	2010	0
sunreports,08ea75d0b39da8eeca1e9129c7b527b0	SunReports	sunreports	2008	0
sunrun,08ea75d0b39da8eeca1e9129c7b54060	Sunrun	Sunrun	2007	335000000
sustainable-reference,08ea75d0b39da8eeca1e9129c7be08e6	Sustainable Reference	sustproeng	null	0
takadu,08ea75d0b39da8eeca1e9129c7d7a4d6	TaKaDu	takadu	2009	0
tangerine-solar,08ea75d0b39da8eeca1e9129c7ddb794	Tangerine Power	tangerinepower	2009	50000
tecartex-digital-solutions-sl,08ea75d0b39da8eeca1e9129c7ea9009	TECARTEX Digital Solutions	TECARTEX	2007	0
techgainer,08ea75d0b39da8eeca1e9129c7ed7f9e	TechGainer	TechGainer	2010	0
techmobiapp10,08ea75d0b39da8eeca1e9129c7eeb0d9	TechMobiApp10	mobiapp10	2012	0
ternion-bio-industries,907373444553d8ee3bfe8778cd038146	Ternion Bio Industries	TernionBio	2007	0
texas-institute-for-sustainable-technology-research,907373444553d8ee3bfe8778cd25fccc	The Texas Institute	TexasInstitute	2010	0
the-charity-engine,fb79c1faa23e6537889b8b58caa5ddf4	Charity Engine 	charityengine	2008	200000
the-tech-magnet,907373444553d8ee3bfe8778cd25a1e9	The Tech Magnet	tanmay2346	2000	0
thinfilm-electronics-asa,907373444553d8ee3bfe8778cd3243f6	Thinfilm Electronics ASA	thinfilmmemory	2005	0
thinkeco,907373444553d8ee3bfe8778cd33c3bb	ThinkEco	ThinkEco	2008	0
tickengo-inc,907373444553d8ee3bfe8778cd3d4f6e	Tickengo	tickengo	2011	0
tranquilmed,907373444553d8ee3bfe8778cd64076a	TranquilMed	tranquilmed	2010	27000
trilliant,907373444553d8ee3bfe8778cd7406fc	Trilliant	Trilliant	null	146000000
tririga,907373444553d8ee3bfe8778cd792312	TRIRIGA	TRIRIGAINC	2000	5000000
unirac,907373444553d8ee3bfe8778cda915e8	Unirac	Unirac	null	0
urban-fabrics,907373444553d8ee3bfe8778cdb7ad03	Urban Fabrics	urbanfabrics	2011	0
urban-impact-recycling-ltd,907373444553d8ee3bfe8778cdb7c794	Urban Impact Recycling Ltd. 	UIReycling	1989	0
vein-clinics-of-america,907373444553d8ee3bfe8778cdd0107d	Vein Clinics of America	veinclinics	1981	0
velo,907373444553d8ee3bfe8778cdd0b996	Velo	velomotor	2012	0
verdezyne,907373444553d8ee3bfe8778cdd82454	Verdezyne	verdezyne	null	12000000
vertigo-recover,907373444553d8ee3bfe8778cdddad14	VertiGO RECOVER	vertigorecover	2009	0
vigilant-medical,907373444553d8ee3bfe8778cde9dfa9	Vigilant Medical	vigilantmedical	2010	0
vitadigest,907373444553d8ee3bfe8778cdf94a15	VitaDigest	VitaDigestCom	2002	0
vitadigest-com,907373444553d8ee3bfe8778cdf95171	VitaDigest.com	VitaDigest	2002	0
vizibility,907373444553d8ee3bfe8778cdfd6852	Vizibility	getvizibility	2009	2581000
vsocio-com,40effe5288e80a75577c6fc0580a0f95	Vsocio.com	vsocio	2010	0
wattbot,40effe5288e80a75577c6fc058170afa	Wattbot	wattbot	2007	350000
wattzon,40effe5288e80a75577c6fc058173d73	WattzOn	wattzon	2008	0
website-worth-calculator,40effe5288e80a75577c6fc0582a0bf1	Website Value Calculator	keshabraj	2010	0
wegowise,40effe5288e80a75577c6fc0582ff3fd	WegoWise	wegowise	2010	1900000
wifinity-technology,40effe5288e80a75577c6fc058421933	Wifinity Technology	wifinitytech	2010	100000
windlogics,40effe5288e80a75577c6fc0584732f2	WindLogics	WindLogics	1989	0
www-wholesalesolar-com,40effe5288e80a75577c6fc0583e129f	Wholesale Solar	Wholesalesolar	2002	0
xradia,40effe5288e80a75577c6fc0587586e7	Xradia	xradia	1999	7000000
xtreme-green-products,40effe5288e80a75577c6fc05877245d	Xtreme Green Products	xgpinc	null	0
xubex,40effe5288e80a75577c6fc058779281	Xubex	Xubex	2005	0
yippity,40effe5288e80a75577c6fc058820270	Yippity	yippityapp	2011	0
young-dental-sf,40effe5288e80a75577c6fc05888553f	Young Dental SF	YoungDentalSF	2000	0
zap,40effe5288e80a75577c6fc058935685	ZAP	zap	1994	25000000
ze-gen,40effe5288e80a75577c6fc058967608	Ze-gen	zegen_inc	2004	17600000
zem,40effe5288e80a75577c6fc05899026d	Zem	z_em	2009	0
zeno-corporation,40effe5288e80a75577c6fc0589a5dfb	Zeno Corporation	myzeno	2002	48000000
zep-solar,40effe5288e80a75577c6fc0589b81d4	Zep Solar	ZepSolar	2009	7400000
zhuhai-tianke-energy-saving-equipment-manufacture,40effe5288e80a75577c6fc0589e6f0c	Zhuhai Tianke Energy Saving Equipment Manufacture	tespiliakis	2006	0
zigswitch,40effe5288e80a75577c6fc0589f8a1f	Zigswitch	Zigswitch	2009	50000
zonne-energie-bedrijf-zeb,40effe5288e80a75577c6fc058a82af2	Zonne-energie bedrijf (ZEB)	zonneenergie_be	2010	0
